step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
601,CASH_OUT,93253.25,C714048857,93253.25,0.0,C1413631677,186617.76,279871.01,1,0
15,CASH_OUT,406017.18,C1479185931,0.0,0.0,C880730941,1513950.54,1919967.72,0,0
201,CASH_IN,537213.19,C1229725153,12646876.28,13184089.47,C1141358360,1950441.46,1413228.26,0,0
219,CASH_OUT,248242.32,C120655142,248242.32,0.0,C670432443,8007.84,256250.16,1,0
149,CASH_OUT,155534.95,C1961781610,155534.95,0.0,C1530802023,88096.9,243631.85,1,0
261,PAYMENT,1159.47,C1826108576,26911.99,25752.53,M210009094,0.0,0.0,0,0
444,TRANSFER,178616.12,C1841711424,178616.12,0.0,C622012367,0.0,0.0,1,0
637,CASH_OUT,3845765.36,C2141919864,3845765.36,0.0,C1371101627,0.0,3845765.36,1,0
22,PAYMENT,22323.63,C1109883695,4038.0,0.0,M492557503,0.0,0.0,0,0
594,TRANSFER,389250.9,C1292366795,389250.9,0.0,C1609670189,0.0,0.0,1,0
21,CASH_IN,275515.81,C166492640,1831216.6,2106732.41,C771123503,4331509.93,4055994.13,0,0
286,CASH_OUT,148796.79,C2114541746,314687.0,165890.21,C2100578344,19407.65,168204.43,0,0
699,CASH_OUT,181545.14,C1305964333,181545.14,0.0,C1072558316,2357597.32,2539142.46,1,0
20,CASH_OUT,218593.32,C1690146403,0.0,0.0,C1474409352,8886947.52,9105540.84,0,0
324,PAYMENT,16421.37,C100012446,145416.48,128995.11,M1222562451,0.0,0.0,0,0
236,PAYMENT,989.3,C1511335288,0.0,0.0,M278446057,0.0,0.0,0,0
394,TRANSFER,1037507.39,C1641203664,129341.58,0.0,C1654561111,5333902.06,6371409.45,0,0
159,CASH_OUT,89931.29,C1098078760,0.0,0.0,C1211318691,1621186.26,1818756.84,0,0
742,TRANSFER,652993.91,C40604503,652993.91,0.0,C1166857907,0.0,0.0,1,0
46,CASH_OUT,585010.21,C878935318,585010.21,0.0,C2122554602,15969.08,600979.29,1,0
346,PAYMENT,11306.79,C698031827,200226.07,188919.28,M726385506,0.0,0.0,0,0
563,CASH_OUT,3200818.85,C934227113,3200818.85,0.0,C422970659,1537906.56,4738725.41,1,0
353,TRANSFER,43073.4,C1674101827,0.0,0.0,C1172651747,339742.0,382815.4,0,0
37,PAYMENT,10255.09,C711686265,28821.0,18565.91,M133996554,0.0,0.0,0,0
237,CASH_OUT,97641.19,C458311675,530.0,0.0,C1245260338,0.0,97641.19,0,0
188,CASH_OUT,286463.3,C1989661632,0.0,0.0,C1565397957,866812.44,1153275.74,0,0
232,TRANSFER,911082.97,C1721825434,0.0,0.0,C1544354753,1803413.82,2714496.79,0,0
47,CASH_OUT,147841.48,C1069112177,0.0,0.0,C503940936,480748.7,628590.18,0,0
698,TRANSFER,1242226.78,C2110278215,1242226.78,0.0,C749611151,0.0,0.0,1,0
358,CASH_OUT,5656416.95,C391508712,5656416.95,0.0,C447486475,0.0,5656416.95,1,0
448,CASH_OUT,369505.41,C1841955309,369505.41,0.0,C565887974,141459.77,510965.18,1,0
300,CASH_OUT,176059.16,C1203474575,176059.16,0.0,C964377943,105783.21,281842.36,1,0
404,CASH_OUT,126061.45,C2053276181,126061.45,0.0,C1635495896,20438677.48,20564738.93,1,0
206,CASH_IN,181887.45,C1301200002,20754625.35,20936512.8,C103183045,211779.36,29891.91,0,0
330,CASH_IN,199867.27,C1268057291,7704033.14,7903900.41,C708334788,1459223.78,1259356.5,0,0
133,TRANSFER,16274.51,C532758162,16274.51,0.0,C1844648753,0.0,0.0,1,0
534,TRANSFER,1390332.39,C31495948,1390332.39,0.0,C1914529575,0.0,0.0,1,0
701,TRANSFER,91882.6,C2076485043,91882.6,0.0,C696774092,0.0,0.0,1,0
38,CASH_OUT,3372.0,C2002603307,3372.0,0.0,C1685866985,456659.44,460031.44,1,0
158,CASH_OUT,67993.79,C1541560952,0.0,0.0,C1671402595,802939.99,870933.78,0,0
330,PAYMENT,7766.97,C923980829,23343.0,15576.03,M940291305,0.0,0.0,0,0
159,CASH_OUT,289481.87,C1001001792,10234.0,0.0,C346824186,2528841.58,2818323.45,0,0
252,CASH_OUT,141825.97,C41800226,0.0,0.0,C439728505,173724.62,196904.74,0,0
588,CASH_OUT,1064425.7,C72780172,1064425.7,0.0,C1401301607,3187812.57,4252238.26,1,0
402,CASH_OUT,160066.42,C101028440,0.0,0.0,C1178843153,476867.94,636934.35,0,0
265,CASH_OUT,3929113.14,C663685231,3929113.14,0.0,C1288873537,2171552.02,6100665.15,1,0
461,TRANSFER,6273660.45,C1269763321,6273660.45,0.0,C7990337,0.0,0.0,1,0
74,TRANSFER,3284197.88,C103236252,3284197.88,0.0,C1710384366,0.0,0.0,1,0
381,CASH_IN,35661.78,C1110455571,440.0,36101.78,C1071848863,3339.11,0.0,0,0
737,CASH_OUT,190100.29,C2010561147,190100.29,0.0,C493481866,848487.62,1038587.91,1,0
238,TRANSFER,65091.34,C1422056911,65091.34,0.0,C1667849082,0.0,0.0,1,0
152,TRANSFER,102945.99,C488688199,102945.99,0.0,C1626596200,0.0,0.0,1,0
204,CASH_OUT,78352.0,C128533562,20346.0,0.0,C1409679278,0.0,126325.77,0,0
613,TRANSFER,327791.14,C1234242622,327791.14,0.0,C1163640582,0.0,0.0,1,0
358,PAYMENT,4366.1,C1168750237,0.0,0.0,M807844487,0.0,0.0,0,0
139,CASH_IN,72620.82,C371010299,123.0,72743.82,C330164318,909927.09,837306.27,0,0
401,CASH_OUT,4481768.26,C1705612559,4481768.26,0.0,C1077224856,345600.94,4827369.2,1,0
212,CASH_OUT,124020.34,C488333422,0.0,0.0,C617052356,2834177.14,2958197.48,0,0
643,CASH_OUT,352179.76,C1338415821,352179.76,0.0,C1852367071,350816.33,702996.09,1,0
203,CASH_IN,314636.99,C1202383199,17448.0,332084.99,C6459427,72564.34,0.0,0,0
156,CASH_OUT,29462.03,C1647733984,0.0,0.0,C1304611935,548449.75,577911.78,0,0
35,PAYMENT,17303.96,C356970118,374.0,0.0,M1737005833,0.0,0.0,0,0
186,CASH_OUT,215151.03,C1689958171,0.0,0.0,C1694505402,605742.76,820893.79,0,0
661,TRANSFER,2140888.35,C341573287,2140888.35,0.0,C1419097479,0.0,0.0,1,0
709,CASH_OUT,66516.2,C682356990,66516.2,0.0,C263674163,156834.4,223350.6,1,0
426,CASH_OUT,57724.16,C2072674903,0.0,0.0,C2003122560,372903.9,430628.06,0,0
380,CASH_OUT,138178.09,C1747908739,0.0,0.0,C31657605,356636.92,494815.01,0,0
132,PAYMENT,11607.71,C1416585408,184332.0,172724.29,M1099744226,0.0,0.0,0,0
139,TRANSFER,745435.49,C895506858,63363.0,0.0,C528190495,0.0,745435.49,0,0
43,CASH_OUT,460710.58,C611646077,0.0,0.0,C1662735819,545898.03,1006608.61,0,0
331,PAYMENT,7124.42,C1266577312,133532.0,126407.58,M196849738,0.0,0.0,0,0
11,CASH_IN,108160.31,C413686125,8324377.25,8432537.57,C1176892022,685605.28,577444.97,0,0
133,PAYMENT,12834.08,C283871823,0.0,0.0,M330810294,0.0,0.0,0,0
283,CASH_IN,172391.53,C1352004776,1779712.84,1952104.37,C2071805889,1311793.3,1139401.77,0,0
181,CASH_OUT,410299.86,C726906653,410299.86,0.0,C1672803928,53516.34,463816.19,1,0
397,CASH_OUT,82386.26,C156241446,0.0,0.0,C532484909,185482.86,267869.12,0,0
564,TRANSFER,30245.46,C209928657,30245.46,0.0,C301674737,0.0,0.0,1,0
178,PAYMENT,9402.1,C1684976870,51341.0,41938.9,M1527658733,0.0,0.0,0,0
272,TRANSFER,177022.52,C892131822,177022.52,0.0,C844865785,0.0,0.0,1,0
15,PAYMENT,7318.31,C1398333780,321064.31,313746.0,M2132883141,0.0,0.0,0,0
564,CASH_OUT,179854.31,C1469929770,25300.0,0.0,C1003122752,50670.4,230524.71,0,0
172,CASH_OUT,800024.12,C1112585109,800024.12,0.0,C414783966,108216.94,908241.06,1,0
599,CASH_OUT,697652.19,C525332460,697652.19,0.0,C317265884,0.0,697652.19,1,0
717,CASH_OUT,394605.69,C1047697317,394605.69,0.0,C1932528872,0.0,394605.69,1,0
397,CASH_OUT,290677.9,C1279853771,41966.0,0.0,C232759831,0.0,290677.9,0,0
328,TRANSFER,2137134.15,C1999096176,2137134.15,0.0,C136063013,0.0,0.0,1,0
720,TRANSFER,40075.02,C1996558397,40075.02,0.0,C2122089181,0.0,0.0,1,0
377,CASH_IN,157890.15,C258276915,322579.0,480469.15,C952645758,104340.27,0.0,0,0
517,CASH_OUT,555328.55,C482849190,555328.55,0.0,C1421855505,0.0,555328.55,1,0
427,TRANSFER,225324.05,C1109518048,225324.05,0.0,C1691016675,0.0,0.0,1,0
38,CASH_IN,182206.17,C1077217590,7922378.43,8104584.6,C1429707366,1284429.28,1102223.11,0,0
249,PAYMENT,11037.2,C217010931,0.0,0.0,M282528520,0.0,0.0,0,0
473,CASH_OUT,417620.07,C281624402,417620.07,0.0,C197249105,0.0,417620.07,1,0
301,CASH_IN,95389.88,C1113003283,5036.0,100425.88,C1893971232,368914.78,273524.89,0,0
135,CASH_IN,476473.73,C1544203304,55292.0,531765.73,C1850218683,714310.63,237836.91,0,0
279,PAYMENT,1622.44,C390359549,0.0,0.0,M635359686,0.0,0.0,0,0
326,CASH_OUT,15177.97,C1516644096,15177.97,0.0,C743776906,796115.69,811293.67,1,0
188,PAYMENT,28379.23,C2119318305,0.0,0.0,M1211304446,0.0,0.0,0,0
641,TRANSFER,2938833.22,C764985389,2938833.22,0.0,C1105589576,0.0,0.0,1,0
518,CASH_OUT,43188.32,C1091589527,4288.0,0.0,C1481157081,0.0,43188.32,0,0
264,CASH_OUT,84196.79,C1694088723,84196.79,0.0,C299259350,1094796.52,1008188.22,1,0
594,TRANSFER,1592602.27,C866814625,1592602.27,0.0,C1236893670,0.0,0.0,1,0
185,PAYMENT,6518.92,C2092489566,467318.42,460799.5,M400851415,0.0,0.0,0,0
59,TRANSFER,394388.09,C1625333778,394388.09,0.0,C940087282,0.0,0.0,1,0
577,CASH_OUT,763170.76,C1902876077,763170.76,0.0,C864236269,452739.47,1215910.23,1,0
320,CASH_OUT,248409.56,C1492323121,248409.56,0.0,C1162648274,2156174.28,2404583.85,1,0
217,PAYMENT,5120.33,C1377716196,13639.0,8518.67,M1138807216,0.0,0.0,0,0
181,TRANSFER,410299.86,C364474699,410299.86,0.0,C1549220926,0.0,0.0,1,0
212,CASH_OUT,31593.95,C1513967343,31593.95,0.0,C1815135338,428186.97,459780.93,1,0
522,PAYMENT,21865.59,C2062661722,0.0,0.0,M1526215353,0.0,0.0,0,0
240,TRANSFER,1782737.6,C769822179,1782737.6,0.0,C6004942,0.0,0.0,1,0
202,PAYMENT,3555.19,C914150476,20.0,0.0,M729518027,0.0,0.0,0,0
727,TRANSFER,276298.49,C2044117692,276298.49,0.0,C71460104,0.0,0.0,1,0
18,CASH_OUT,183705.12,C1812040970,0.0,0.0,C1083108488,4396923.57,4580628.69,0,0
349,CASH_OUT,25470.31,C1542476068,13171.0,0.0,C1958330594,967085.89,992556.21,0,0
447,CASH_OUT,3965182.83,C1072591824,3965182.83,0.0,C2109925830,199484.14,4164666.97,1,0
557,TRANSFER,74709.4,C171758172,74709.4,0.0,C1650736473,0.0,0.0,1,0
516,TRANSFER,10000000.0,C315155195,22625132.51,12625132.51,C224104774,0.0,0.0,1,0
41,PAYMENT,12086.78,C1539131908,111999.23,99912.45,M453917509,0.0,0.0,0,0
13,CASH_IN,146080.35,C757224410,7750330.63,7896410.97,C1860965818,2244164.63,2098084.28,0,0
349,CASH_OUT,1023356.77,C660173273,1023356.77,0.0,C1044001290,2938478.24,3961835.01,1,0
375,TRANSFER,118462.93,C353172290,118462.93,0.0,C1521894181,0.0,0.0,1,0
500,CASH_OUT,21832.43,C1802633720,21832.43,0.0,C1187210067,36801.19,58633.62,1,0
690,TRANSFER,343429.34,C818983201,343429.34,0.0,C890343735,0.0,0.0,1,0
333,PAYMENT,19865.66,C1117509089,32089.0,12223.34,M708996280,0.0,0.0,0,0
17,CASH_OUT,41187.08,C1471371176,0.0,0.0,C1840184967,0.0,41187.08,0,0
691,CASH_OUT,612241.76,C540703512,612241.76,0.0,C1639525130,1016395.64,1628637.4,1,0
202,PAYMENT,769.21,C1577783889,60202.0,59432.79,M451262067,0.0,0.0,0,0
332,CASH_OUT,301579.42,C1960915719,301579.42,0.0,C260097311,125555.26,427134.68,1,0
328,PAYMENT,24723.95,C559718696,0.0,0.0,M1012843604,0.0,0.0,0,0
691,TRANSFER,32935.25,C1953138233,32935.25,0.0,C519794603,0.0,0.0,1,0
230,CASH_OUT,70635.39,C744879471,0.0,0.0,C1849359602,802604.53,873239.92,0,0
381,TRANSFER,182148.02,C773224549,7068.0,0.0,C1275028501,5426199.6,5608347.62,0,0
469,PAYMENT,10564.56,C1697183637,0.0,0.0,M243577595,0.0,0.0,0,0
379,CASH_OUT,89564.54,C1403656553,88045.0,0.0,C1406561776,1719.55,91284.09,0,0
396,CASH_OUT,357959.44,C1724309679,206.0,0.0,C440981795,3337586.96,3695546.4,0,0
13,TRANSFER,1161495.82,C1864459372,1161495.82,0.0,C537531657,0.0,0.0,1,0
159,PAYMENT,465.24,C1237569211,0.0,0.0,M129753886,0.0,0.0,0,0
254,CASH_IN,59561.86,C1311987596,717200.57,776762.43,C917094980,430024.54,370462.68,0,0
72,TRANSFER,730574.39,C1671411740,730574.39,0.0,C2033875224,0.0,0.0,1,0
347,CASH_OUT,342029.81,C2127483999,29070.0,0.0,C2104695538,5416174.81,5758204.63,0,0
34,CASH_IN,148003.75,C908547912,1647180.92,1795184.67,C1531765026,1400046.15,803497.25,0,0
228,CASH_OUT,408631.51,C436999494,106624.0,0.0,C471971999,280010.27,688641.79,0,0
281,CASH_OUT,274512.84,C996014386,0.0,0.0,C1846495609,1317961.98,1592474.83,0,0
260,CASH_IN,113946.87,C1798740651,8511247.94,8625194.8,C1362279424,315012.19,201065.33,0,0
434,CASH_OUT,1307156.17,C1140455895,1307156.17,0.0,C1640699182,273026.12,1580182.28,1,0
563,CASH_OUT,25529.76,C1146878331,25529.76,0.0,C1153941405,9798.98,35328.74,1,0
132,CASH_OUT,172821.68,C1028654745,73260.0,0.0,C193560352,385921.73,558743.4,0,0
314,TRANSFER,271150.29,C213083209,271150.29,0.0,C1918913776,0.0,0.0,1,0
242,CASH_OUT,509985.31,C1144385106,509985.31,0.0,C2013070624,0.0,509985.31,1,0
379,PAYMENT,5153.49,C114294327,0.0,0.0,M2045650162,0.0,0.0,0,0
44,PAYMENT,17986.88,C1374638945,92890.98,74904.1,M1066265465,0.0,0.0,0,0
129,PAYMENT,3359.34,C1279240805,0.0,0.0,M704714320,0.0,0.0,0,0
234,CASH_OUT,80982.32,C1161437329,16043.0,0.0,C1346709392,1101820.84,1182803.16,0,0
158,TRANSFER,429781.92,C1732675518,21956.0,0.0,C1359436924,59160.51,503983.08,0,0
203,PAYMENT,8812.19,C1913107196,0.0,0.0,M169251856,0.0,0.0,0,0
385,TRANSFER,620512.76,C580395183,620512.76,0.0,C399005937,0.0,0.0,1,0
17,TRANSFER,195351.76,C1420261366,195351.76,0.0,C639808302,0.0,0.0,1,0
47,TRANSFER,225850.53,C362274629,225850.53,0.0,C2097224214,0.0,0.0,1,0
351,TRANSFER,264636.07,C1207800671,12498.0,0.0,C1668577289,296549.67,561185.74,0,0
414,TRANSFER,724264.21,C1765244113,724264.21,0.0,C737913546,0.0,0.0,1,0
657,TRANSFER,24853.41,C1934228765,24853.41,0.0,C1515275129,0.0,0.0,1,0
736,CASH_OUT,3912252.81,C2015532834,3912252.81,0.0,C1094245797,0.0,3912252.81,1,0
224,TRANSFER,99316.36,C1707526700,99316.36,0.0,C1178212988,0.0,0.0,1,0
595,CASH_OUT,553124.56,C1914819336,553124.56,0.0,C1718348332,1939614.63,2492739.18,1,0
550,PAYMENT,4313.87,C480156786,72084.0,67770.13,M364219622,0.0,0.0,0,0
704,CASH_OUT,8813323.11,C748275134,8813323.11,0.0,C118248248,0.0,8813323.11,1,0
374,CASH_OUT,273381.45,C1639915343,0.0,0.0,C924733771,374872.15,648253.59,0,0
192,TRANSFER,585511.14,C1260112873,585511.14,0.0,C344287323,0.0,0.0,1,0
416,CASH_OUT,10000000.0,C246726057,10000000.0,0.0,C1786144514,2423749.18,12423749.18,1,0
110,CASH_OUT,535654.59,C412096572,535654.59,0.0,C1514312963,448145.96,983800.55,1,0
480,CASH_OUT,146743.13,C705070035,146743.13,0.0,C1831159717,140211.84,286954.97,1,0
392,CASH_OUT,2887744.35,C1770745234,2887744.35,0.0,C805918938,0.0,2887744.35,1,0
86,CASH_OUT,372344.58,C2134607507,372344.58,0.0,C950019767,0.0,372344.58,1,0
403,PAYMENT,434.43,C1200496301,165761.79,165327.35,M125833156,0.0,0.0,0,0
282,TRANSFER,17428.0,C1472963046,17428.0,0.0,C269798129,0.0,0.0,1,0
398,CASH_IN,64222.98,C130756294,2802161.12,2866384.1,C1068149276,1107902.43,1043679.45,0,0
511,TRANSFER,150929.12,C421782533,150929.12,0.0,C2098308110,0.0,0.0,1,0
339,TRANSFER,164382.72,C121591434,164382.72,0.0,C245389073,0.0,0.0,1,0
186,TRANSFER,561149.9,C71755087,561149.9,0.0,C1714094966,0.0,0.0,1,0
523,CASH_OUT,10000000.0,C956657254,10000000.0,0.0,C383956352,198226.59,10198226.59,1,0
590,TRANSFER,179725.06,C916884733,179725.06,0.0,C829501774,0.0,0.0,1,0
730,CASH_OUT,185488.23,C1153115525,185488.23,0.0,C1531209289,0.0,185488.23,1,0
409,TRANSFER,1050135.78,C949114642,1050135.78,0.0,C189961618,0.0,0.0,1,0
351,CASH_OUT,354015.29,C704958225,206977.0,0.0,C1235555068,0.0,354015.29,0,0
375,CASH_OUT,3724.3,C1590896379,3724.3,0.0,C297643406,477295.98,481020.28,1,0
359,PAYMENT,5030.03,C244246695,21475.0,16444.97,M1073119596,0.0,0.0,0,0
187,PAYMENT,5775.84,C1872702096,133044.2,127268.36,M207925100,0.0,0.0,0,0
260,CASH_OUT,337451.94,C1276786455,241017.95,0.0,C1351690039,1379332.46,1716784.4,0,0
142,TRANSFER,341798.87,C1491487964,0.0,0.0,C1938126565,4472115.58,4813914.45,0,0
215,PAYMENT,6565.03,C2117397537,50903.0,44337.97,M1607107199,0.0,0.0,0,0
36,TRANSFER,1199044.94,C443694100,0.0,0.0,C1021853943,8089076.33,9288121.26,0,0
507,TRANSFER,269476.09,C1998191223,269476.09,0.0,C1458219596,0.0,0.0,1,0
154,CASH_IN,207366.5,C958390765,4067443.89,4274810.39,C1336584430,587967.17,713766.93,0,0
205,CASH_IN,309826.62,C1186171806,487734.35,797560.97,C1969904757,1982623.36,1672796.74,0,0
39,CASH_OUT,152317.2,C799255527,1318.0,0.0,C544535736,5725279.65,5877596.85,0,0
111,CASH_OUT,98692.72,C982480526,98692.72,0.0,C1665025289,67599.16,166291.88,1,0
610,TRANSFER,633459.44,C1624078570,633459.44,0.0,C1413803153,0.0,0.0,1,0
135,CASH_OUT,27997.82,C568009728,6992.0,0.0,C792512709,2501098.44,4185566.85,0,0
541,CASH_OUT,108755.28,C558746350,108755.28,0.0,C48282627,27775.23,136530.51,1,0
90,CASH_OUT,266746.42,C1311443000,266746.42,0.0,C1414013313,4433931.77,4700678.19,1,0
533,TRANSFER,495977.84,C1851117784,495977.84,0.0,C705045817,0.0,0.0,1,0
587,CASH_OUT,985127.95,C2091624408,985127.95,0.0,C1723976669,0.0,985127.95,1,0
742,TRANSFER,63416.99,C778071008,63416.99,0.0,C1812552860,0.0,0.0,1,0
284,TRANSFER,741277.85,C1574461768,741277.85,0.0,C16659988,0.0,0.0,1,0
228,PAYMENT,25462.46,C1819675797,36144.0,10681.54,M604598622,0.0,0.0,0,0
304,TRANSFER,9885877.24,C1397634357,86164.0,0.0,C551574775,808573.69,10694450.93,0,0
138,PAYMENT,3356.01,C2093626806,216883.04,213527.04,M817291327,0.0,0.0,0,0
154,CASH_IN,69741.96,C80948708,9483404.06,9553146.01,C1591958789,9809020.16,9739278.2,0,0
214,CASH_OUT,283614.29,C1563942407,55653.0,0.0,C1250206610,0.0,283614.29,0,0
322,TRANSFER,108213.6,C586432166,108213.6,0.0,C810627720,0.0,0.0,1,0
141,CASH_OUT,43122.45,C959362564,35762.0,0.0,C1234042378,21065.22,64187.66,0,0
344,TRANSFER,272997.35,C1063225525,272997.35,0.0,C1738718306,0.0,0.0,1,0
34,CASH_OUT,115265.44,C899264372,0.0,0.0,C876815692,571250.69,884135.55,0,0
17,PAYMENT,15283.58,C1036371850,50902.43,35618.85,M1829267831,0.0,0.0,0,0
614,CASH_OUT,797235.09,C1003377863,797235.09,0.0,C1895426954,79626.98,876862.07,1,0
349,CASH_IN,69408.19,C34710589,41770.0,111178.19,C1260528608,225925.75,156517.55,0,0
154,CASH_OUT,334031.72,C1023847027,58.0,0.0,C1393057100,273634.24,607665.96,0,0
186,PAYMENT,34961.75,C1611483427,18708.0,0.0,M1222361523,0.0,0.0,0,0
187,PAYMENT,3393.07,C1446504054,0.0,0.0,M16282130,0.0,0.0,0,0
250,PAYMENT,4456.32,C1814618614,227634.04,223177.71,M1127842192,0.0,0.0,0,0
300,CASH_IN,20264.25,C403918851,31199.0,51463.25,C380906278,0.0,0.0,0,0
401,CASH_OUT,1806516.34,C1142691202,1806516.34,0.0,C1363990077,0.0,1806516.34,1,0
730,CASH_OUT,3191058.32,C1185153589,3191058.32,0.0,C978277137,161350.38,3352408.69,1,0
621,CASH_OUT,6961359.11,C1493356883,6961359.11,0.0,C1018094825,1734492.77,8695851.88,1,0
370,CASH_OUT,249781.41,C930332477,0.0,0.0,C18849508,2326294.43,2576075.84,0,0
369,CASH_IN,37436.61,C154743171,32991.0,70427.61,C769082734,620822.21,583385.6,0,0
131,CASH_IN,239868.57,C319794124,18899591.91,19139460.47,C1030994233,255299.18,15430.61,0,0
330,CASH_IN,280815.82,C385198652,73852.0,354667.82,C888873029,1533002.67,1252186.84,0,0
354,CASH_OUT,1325.77,C1508043487,15975.0,14649.23,C1553276817,397666.73,398992.5,0,0
160,TRANSFER,1284959.39,C1764461949,1284959.39,0.0,C160976870,0.0,0.0,1,0
519,TRANSFER,1558.46,C1153466023,1558.46,0.0,C1719300863,0.0,0.0,1,0
352,CASH_OUT,600722.15,C1396066056,600722.15,0.0,C2095500377,2372103.71,2972825.85,1,0
32,CASH_OUT,401575.19,C1684571589,401575.19,0.0,C1619036760,0.0,401575.19,1,0
255,CASH_OUT,286936.39,C2073713262,8339.0,0.0,C1841960813,947457.8,1234394.19,0,0
186,CASH_OUT,561149.9,C1581439980,561149.9,0.0,C89425517,0.0,561149.9,1,0
507,CASH_OUT,2291498.65,C1981839007,2291498.65,0.0,C2021932305,0.0,2291498.65,1,0
178,CASH_OUT,40531.21,C131949936,129399.0,88867.79,C255800784,983604.9,1024136.12,0,0
105,CASH_OUT,511379.9,C1440012977,511379.9,0.0,C644163395,3439249.7,3950629.6,1,0
263,CASH_OUT,61856.83,C2036267010,61856.83,0.0,C1427546569,0.0,61856.83,1,0
356,CASH_OUT,290902.01,C612476259,36908.0,0.0,C994685122,0.0,290902.01,0,0
567,TRANSFER,122816.67,C1014449898,122816.67,0.0,C1843501227,0.0,0.0,1,0
157,PAYMENT,16411.99,C1472553949,10908.0,0.0,M2135049420,0.0,0.0,0,0
324,PAYMENT,19076.54,C881304595,0.0,0.0,M297045360,0.0,0.0,0,0
395,DEBIT,1255.68,C1327744407,0.0,0.0,C1449280981,3182492.4,3183748.08,0,0
664,TRANSFER,5652739.69,C1605555935,5652739.69,0.0,C348655001,0.0,0.0,1,0
236,CASH_OUT,126952.14,C327064354,37293.0,0.0,C1729474383,0.0,126952.14,0,0
400,TRANSFER,245155.25,C1830554141,245155.25,0.0,C1838718052,0.0,0.0,1,0
187,CASH_OUT,118316.3,C829529546,33103.0,0.0,C539271379,0.0,118316.3,0,0
374,TRANSFER,700523.69,C557416000,700523.69,0.0,C1372402495,0.0,0.0,1,0
583,CASH_OUT,2149658.47,C538317086,2149658.47,0.0,C1665512792,0.0,2149658.47,1,0
315,TRANSFER,3972968.92,C438643114,3972968.92,0.0,C883677752,0.0,0.0,1,0
644,TRANSFER,628033.58,C461413843,628033.58,0.0,C1733340039,0.0,0.0,1,0
281,CASH_OUT,5393228.23,C651730161,5393228.23,0.0,C882871292,991276.94,6384505.17,1,0
64,CASH_OUT,960306.85,C1336358470,960306.85,0.0,C89588966,0.0,960306.85,1,0
542,CASH_OUT,5166393.44,C1354111086,5166393.44,0.0,C1655452584,0.0,5166393.44,1,0
380,CASH_OUT,212241.9,C988727658,0.0,0.0,C566678674,1639683.73,1851925.62,0,0
274,PAYMENT,884.31,C80308678,1011.0,126.69,M142290929,0.0,0.0,0,0
714,CASH_OUT,390763.24,C1246584069,390763.24,0.0,C592943127,1422500.77,1813264.01,1,0
205,CASH_OUT,191495.96,C888790053,0.0,0.0,C1457709099,301354.29,492850.25,0,0
161,CASH_IN,197722.82,C296657338,8390205.52,8587928.34,C1713794884,9596210.87,9398488.05,0,0
673,TRANSFER,645104.5,C986606051,645104.5,0.0,C175407589,0.0,0.0,1,0
44,TRANSFER,778199.03,C173426305,0.0,0.0,C616439102,837351.21,1615550.24,0,0
172,CASH_OUT,976830.22,C362141852,976830.22,0.0,C171474212,0.0,976830.22,1,0
18,CASH_OUT,153730.31,C1011365011,332654.72,178924.41,C1910622874,1239667.41,1393397.72,0,0
287,CASH_OUT,636877.13,C439298550,0.0,0.0,C1742312978,4817143.29,5454020.42,0,0
284,CASH_OUT,498747.55,C1268687725,498747.55,0.0,C1524935695,0.0,498747.55,1,0
625,TRANSFER,259103.16,C1860471678,259103.16,0.0,C949934281,0.0,0.0,1,0
704,TRANSFER,391855.44,C1867095395,391855.44,0.0,C520753561,0.0,0.0,1,0
362,TRANSFER,1397689.48,C1224276273,1397689.48,0.0,C298592695,0.0,0.0,1,0
256,CASH_IN,246751.14,C655407021,296065.36,542816.49,C2006876326,2045273.41,1798522.28,0,0
435,CASH_OUT,365332.78,C1014077257,365332.78,0.0,C948907509,27185.14,392517.92,1,0
642,TRANSFER,32660.58,C1547797101,32660.58,0.0,C1070729572,0.0,0.0,1,0
21,PAYMENT,5232.68,C1436134585,139203.73,133971.06,M124488372,0.0,0.0,0,0
261,CASH_OUT,146065.98,C525899059,0.0,0.0,C887094612,2624683.02,2770749.01,0,0
724,CASH_OUT,1379501.18,C664281648,1379501.18,0.0,C1499411026,0.0,1379501.18,1,0
661,CASH_IN,31567.12,C1461609425,3293002.9,3324570.03,C1150919157,275865.26,244298.13,0,0
300,CASH_OUT,794421.26,C1732604973,794421.26,0.0,C611099542,23123.74,817545.0,1,0
408,CASH_OUT,313936.67,C175684535,313936.67,0.0,C244995848,1145802.52,1459739.19,1,0
250,TRANSFER,1000956.94,C1740904824,0.0,0.0,C1370269326,7816038.3,8816995.24,0,0
282,TRANSFER,37050.79,C980175598,303425.0,266374.21,C1953135100,1517772.01,1554822.8,0,0
324,CASH_OUT,45145.16,C812030453,271019.0,225873.84,C1800322857,0.0,45145.16,0,0
303,PAYMENT,17285.71,C477678690,254902.0,237616.29,M442743825,0.0,0.0,0,0
231,CASH_IN,200411.35,C1582626325,28097.0,228508.35,C896188086,42751.63,0.0,0,0
161,CASH_OUT,319646.11,C1121402112,0.0,0.0,C387517585,4418512.97,4738159.08,0,0
375,CASH_OUT,298845.36,C1268122422,0.0,0.0,C756360867,3673119.57,3971964.94,0,0
