step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
208,TRANSFER,1128579.71,C1962368245,1128579.71,0.0,C715458318,0.0,0.0,1,0
3,CASH_OUT,22877.0,C2126545173,22877.0,0.0,C573200870,0.0,22877.0,1,0
274,TRANSFER,5052211.09,C39195818,5052211.09,0.0,C717479366,0.0,0.0,1,0
154,TRANSFER,608401.28,C1673182528,0.0,0.0,C1769219030,1449637.37,2058038.65,0,0
187,PAYMENT,1124.4,C1865341608,119806.0,118681.6,M1104155291,0.0,0.0,0,0
360,DEBIT,247.34,C280983936,146224.0,145976.66,C348995478,229607.19,229854.53,0,0
333,CASH_OUT,2070939.88,C828265234,2070939.88,0.0,C62106011,22160714.25,24231654.14,1,0
205,CASH_OUT,281846.56,C1851010882,52916.0,0.0,C1967891986,401504.12,683350.68,0,0
514,CASH_OUT,3551771.18,C724176081,3551771.18,0.0,C1715461224,208369.87,3760141.06,1,0
465,TRANSFER,4690769.98,C43271707,4690769.98,0.0,C2144586539,0.0,0.0,1,0
397,PAYMENT,14797.97,C270958474,11073.0,0.0,M1281602803,0.0,0.0,0,0
323,PAYMENT,2252.44,C1738672335,0.0,0.0,M1760399029,0.0,0.0,0,0
723,TRANSFER,2232257.71,C546364616,2232257.71,0.0,C877246848,0.0,0.0,1,0
701,CASH_OUT,8537861.24,C985677650,8537861.24,0.0,C1454524635,0.0,8537861.24,1,0
235,PAYMENT,9935.66,C1778632856,286287.65,276351.98,M2047214451,0.0,0.0,0,0
230,CASH_IN,1230.5,C1067587265,20208.0,21438.5,C870715505,0.0,0.0,0,0
184,PAYMENT,1779.66,C1612346881,0.0,0.0,M1227067770,0.0,0.0,0,0
380,CASH_OUT,522496.89,C183278590,0.0,0.0,C41798828,2822201.0,3344697.89,0,0
723,TRANSFER,128893.5,C690631136,128893.5,0.0,C888357097,0.0,0.0,1,0
724,CASH_OUT,89845.29,C1281420811,89845.29,0.0,C1827800010,0.0,89845.29,1,0
373,CASH_IN,115184.86,C1494226233,9680801.16,9795986.03,C1145513164,841856.42,726671.56,0,0
378,TRANSFER,596864.46,C245768623,0.0,0.0,C370222896,687112.64,1283977.1,0,0
225,CASH_IN,5208.26,C1967185425,6677981.96,6683190.23,C802364222,3935129.29,3929921.03,0,0
200,TRANSFER,7482670.24,C679238677,7482670.24,0.0,C2112303163,0.0,0.0,1,0
736,TRANSFER,1314660.84,C1460351581,1314660.84,0.0,C898200380,0.0,0.0,1,0
646,CASH_OUT,10000000.0,C352927410,10000000.0,0.0,C593822721,0.0,10000000.0,1,0
572,CASH_OUT,210952.24,C1444150891,210952.24,0.0,C468200037,21234.55,232186.8,1,0
50,TRANSFER,967153.5,C850743663,967153.5,0.0,C1137540009,0.0,0.0,1,0
18,CASH_OUT,34749.34,C283919359,56772.0,22022.66,C783408770,0.0,34749.34,0,0
531,CASH_OUT,29637.03,C1157110061,29637.03,0.0,C1111669331,0.0,29637.03,1,0
140,PAYMENT,13770.48,C1537381109,20056.0,6285.52,M1327776937,0.0,0.0,0,0
189,TRANSFER,32830.82,C1144552495,32830.82,0.0,C1141615758,0.0,0.0,1,0
9,TRANSFER,11308.0,C299933576,11308.0,0.0,C1060999444,0.0,0.0,1,0
710,CASH_OUT,23134.17,C2058293916,23134.17,0.0,C584398732,0.0,23134.17,1,0
713,TRANSFER,2046684.58,C1240168728,2046684.58,0.0,C807998987,0.0,0.0,1,0
404,CASH_OUT,536433.5,C473703158,536433.5,0.0,C1591480301,3603723.8,4140157.3,1,0
125,CASH_OUT,222097.11,C1167153094,222097.11,0.0,C744862329,383533.13,605630.23,1,0
570,CASH_OUT,1131750.38,C1396198422,1131750.38,0.0,C1612235515,313070.53,1444820.92,1,0
330,CASH_OUT,326164.33,C1432186161,0.0,0.0,C1075681903,2605115.43,2931279.76,0,0
606,TRANSFER,3973479.44,C1343326051,3973479.44,0.0,C1550636645,0.0,0.0,1,0
661,CASH_OUT,6695070.79,C1967421709,6695070.79,0.0,C1677888085,4177322.28,10872393.07,1,0
139,CASH_IN,378449.15,C990264346,43773.0,422222.15,C610170425,0.0,0.0,0,0
34,CASH_IN,12852.2,C347328249,6490114.07,6502966.27,C2055421863,271434.02,267302.44,0,0
120,TRANSFER,107773.49,C562878740,107773.49,0.0,C270375529,0.0,0.0,1,0
706,TRANSFER,934590.45,C163014239,934590.45,0.0,C1656492728,0.0,0.0,1,0
724,TRANSFER,89845.29,C795915077,89845.29,0.0,C101606324,0.0,0.0,1,0
690,CASH_OUT,343429.34,C2015128737,343429.34,0.0,C1083108858,111504.02,454933.37,1,0
674,TRANSFER,6250438.78,C2029976755,6250438.78,0.0,C693212579,0.0,0.0,1,0
138,PAYMENT,36058.83,C1014317223,16651.0,0.0,M346380661,0.0,0.0,0,0
284,CASH_IN,75993.63,C2025831406,413462.0,489455.63,C289699646,3618836.01,3542842.38,0,0
362,TRANSFER,10000000.0,C1208192074,17677120.59,7677120.59,C255905586,0.0,0.0,1,0
165,TRANSFER,150577.81,C2108367254,194985.37,44407.55,C843613749,192366.36,342944.18,0,0
444,CASH_OUT,10000000.0,C981150535,10000000.0,0.0,C539137020,0.0,10000000.0,1,0
336,TRANSFER,205129.12,C1107458985,205129.12,0.0,C1531477011,0.0,0.0,1,0
400,CASH_IN,127565.69,C1843229910,30769.0,158334.69,C1733584268,0.0,0.0,0,0
262,CASH_OUT,592615.53,C363777689,592615.53,0.0,C1766850055,3898705.9,4491321.43,1,0
323,TRANSFER,458980.03,C824321962,142.0,0.0,C617942566,1754022.71,2213002.74,0,0
383,TRANSFER,4104942.7,C827588953,4104942.7,0.0,C878693982,0.0,0.0,1,0
249,TRANSFER,4720554.95,C1305598780,4720554.95,0.0,C1860004180,0.0,0.0,1,0
189,CASH_OUT,121579.98,C155517114,121579.98,0.0,C1160105017,0.0,121579.98,1,0
208,CASH_IN,346000.37,C308125090,12134824.19,12480824.55,C1303295016,5009319.23,4663318.87,0,0
141,CASH_OUT,455372.54,C876504183,455372.54,0.0,C1536498682,316179.07,771551.61,1,0
563,TRANSFER,2905831.61,C174689091,2905831.61,0.0,C138574758,0.0,0.0,1,0
215,TRANSFER,332151.67,C1471998742,332151.67,0.0,C1416577798,0.0,0.0,1,0
367,TRANSFER,240427.17,C1605606339,240427.17,0.0,C1490951962,0.0,0.0,1,0
598,PAYMENT,17682.86,C1572778067,11565.0,0.0,M220987115,0.0,0.0,0,0
295,CASH_OUT,9366.63,C2043788136,9366.63,0.0,C1314872657,51153.4,60520.03,1,0
201,CASH_IN,92072.74,C783978021,2453.0,94525.74,C1445567246,2489216.58,2397143.84,0,0
300,CASH_OUT,264058.41,C826118779,264058.41,0.0,C2042705874,3298139.38,3562197.79,1,0
362,CASH_OUT,1936403.59,C796529058,1936403.59,0.0,C338861738,10709890.51,12646294.1,1,0
356,TRANSFER,357226.8,C820024675,357226.8,0.0,C1707005177,0.0,0.0,1,0
370,CASH_OUT,40726.95,C197275617,158497.0,117770.05,C2065299912,464050.97,504777.92,0,0
15,CASH_OUT,710092.27,C1725934011,0.0,0.0,C2004450760,207111.72,645292.81,0,0
281,CASH_OUT,235590.12,C41051822,0.0,0.0,C733899408,440746.18,676336.3,0,0
602,CASH_OUT,232185.56,C537992221,232185.56,0.0,C363703027,6053983.22,6286168.78,1,0
647,TRANSFER,61846.05,C1809717536,61846.05,0.0,C2035598878,0.0,0.0,1,0
187,CASH_IN,243690.1,C247703773,3829955.91,4073646.01,C791713167,562647.55,318957.44,0,0
362,TRANSFER,174.92,C1554022122,174.92,0.0,C380623487,0.0,0.0,1,0
299,CASH_IN,13110.96,C1054530591,30461.0,43571.96,C244102283,1462563.83,1449452.87,0,0
420,TRANSFER,341956.42,C1806925834,341956.42,0.0,C814150801,0.0,0.0,1,0
356,TRANSFER,1247651.32,C787116682,14677.0,0.0,C1042083897,2193634.55,3441285.87,0,0
645,CASH_OUT,214760.72,C219928629,214760.72,0.0,C1845454349,151605.62,366366.35,1,0
12,CASH_IN,229149.99,C522478257,12482897.06,12712047.05,C580253253,1350348.22,1121198.23,0,0
282,PAYMENT,11407.07,C858528385,0.0,0.0,M1146472357,0.0,0.0,0,0
68,TRANSFER,2026529.56,C607970446,2026529.56,0.0,C1306842666,0.0,0.0,1,0
397,PAYMENT,978.12,C218243114,0.0,0.0,M1201333989,0.0,0.0,0,0
330,PAYMENT,23217.54,C1368434197,0.0,0.0,M863165150,0.0,0.0,0,0
492,PAYMENT,19724.9,C882869222,0.0,0.0,M389829349,0.0,0.0,0,0
491,CASH_OUT,25616.71,C194800493,25616.71,0.0,C830552686,3380917.08,3406533.8,1,0
399,TRANSFER,77710.4,C286492839,77710.4,0.0,C341763133,0.0,0.0,1,0
297,CASH_IN,226215.1,C1240756224,559780.31,785995.4,C135405896,919557.71,693342.61,0,0
635,TRANSFER,438394.67,C1982875567,438394.67,0.0,C458044692,0.0,0.0,1,0
357,CASH_OUT,231676.33,C1095112501,0.0,0.0,C1055102556,3637788.68,3869465.0,0,0
206,CASH_OUT,127846.92,C1562673924,152748.16,24901.24,C637016180,134408.52,262255.44,0,0
370,TRANSFER,283976.3,C2004415604,283976.3,0.0,C1405363067,0.0,0.0,1,0
357,CASH_OUT,2239461.29,C1918267923,2239461.29,0.0,C1297204700,121354.63,2360815.92,1,0
689,TRANSFER,6174385.48,C1025625307,6174385.48,0.0,C1773172922,0.0,0.0,1,0
162,CASH_OUT,85832.91,C1232583197,0.0,0.0,C529045218,1566574.79,1652407.7,0,0
176,TRANSFER,351332.16,C1773992583,351332.16,0.0,C1305245838,0.0,0.0,1,0
306,CASH_IN,247864.22,C299008076,529921.97,777786.19,C1165426736,552968.68,305104.46,0,0
436,TRANSFER,513693.13,C862823643,513693.13,0.0,C359107574,0.0,0.0,1,0
6,TRANSFER,26768.5,C457596841,26768.5,0.0,C1956477953,0.0,0.0,1,0
179,PAYMENT,3478.18,C1698571270,19853.0,16374.82,M643984524,0.0,0.0,0,0
12,CASH_OUT,496619.3,C503456444,79773.02,0.0,C2001849845,930073.12,1426692.41,0,0
41,CASH_OUT,144045.24,C2077873229,20855.0,0.0,C1543027711,0.0,144045.24,0,0
36,CASH_OUT,113338.99,C371645181,113338.99,0.0,C895376277,3290608.15,3403947.14,1,0
616,TRANSFER,7240965.96,C1568587963,7240965.96,0.0,C362987320,0.0,0.0,1,0
212,TRANSFER,296699.39,C1746633930,296699.39,0.0,C1032143722,0.0,0.0,1,0
352,CASH_OUT,98461.36,C1891152259,19335.0,0.0,C1103039246,27380.0,125841.36,0,0
59,CASH_OUT,2050727.81,C992917413,2050727.81,0.0,C104038589,0.0,2050727.81,1,0
724,TRANSFER,1379501.18,C1083455984,1379501.18,0.0,C662399585,0.0,0.0,1,0
182,TRANSFER,1350937.08,C780548348,51546.0,0.0,C970073315,1029819.88,2380756.96,0,0
151,TRANSFER,273746.13,C1085303819,273746.13,0.0,C1227606415,0.0,0.0,1,0
178,PAYMENT,3074.2,C1524177,41519.0,38444.8,M1254577822,0.0,0.0,0,0
328,CASH_OUT,148278.59,C2061974333,0.0,0.0,C124679985,559236.84,707515.43,0,0
182,CASH_IN,50199.63,C818133446,31454.0,81653.63,C1157034640,600430.91,550231.28,0,0
186,PAYMENT,6982.94,C869520571,0.0,0.0,M587110374,0.0,0.0,0,0
450,TRANSFER,146061.11,C754902447,146061.11,0.0,C201681253,0.0,0.0,1,0
730,TRANSFER,156396.46,C696760428,156396.46,0.0,C577061559,0.0,0.0,1,0
78,CASH_OUT,2254934.36,C706933703,2254934.36,0.0,C273430415,364128.61,2619062.97,1,0
253,CASH_OUT,32121.67,C510661526,0.0,0.0,C985949410,2009647.52,2041769.19,0,0
397,CASH_IN,76550.74,C658247527,1096252.93,1172803.66,C492670573,2208784.02,2132233.28,0,0
37,CASH_OUT,112719.61,C572330846,0.0,0.0,C657496906,467200.68,579920.28,0,0
453,CASH_OUT,1028486.59,C951701114,1028486.59,0.0,C1839908342,1268932.19,2297418.78,1,0
164,CASH_OUT,311162.78,C705004427,194663.0,0.0,C423622526,403948.18,715110.96,0,0
7,PAYMENT,29488.1,C1045669465,0.0,0.0,M1471033105,0.0,0.0,0,0
379,TRANSFER,36942.13,C1878038300,36942.13,0.0,C1256363889,0.0,0.0,1,0
730,TRANSFER,185488.23,C585645639,185488.23,0.0,C1050859310,0.0,0.0,1,0
227,PAYMENT,2938.01,C605914391,0.0,0.0,M859455285,0.0,0.0,0,0
636,CASH_OUT,729078.34,C1723552410,729078.34,0.0,C1531239198,44848.47,773926.81,1,0
503,CASH_OUT,854065.31,C1383859392,854065.31,0.0,C431850862,80062.21,934127.52,1,0
637,TRANSFER,58521.53,C1367937262,58521.53,0.0,C407576849,0.0,0.0,1,0
363,TRANSFER,6513531.58,C875187668,6513531.58,0.0,C1712764754,0.0,0.0,1,0
710,TRANSFER,10000000.0,C671111468,37418265.31,27418265.31,C1728836940,0.0,0.0,1,0
298,CASH_OUT,150817.58,C753536770,0.0,0.0,C1953604385,1164090.71,1314908.29,0,0
332,CASH_IN,202789.99,C2102965855,3021388.78,3224178.78,C592301021,660592.29,457802.3,0,0
415,CASH_OUT,3242183.64,C1457562899,3242183.64,0.0,C507441404,0.0,3242183.64,1,0
650,TRANSFER,18982.32,C536221830,18982.32,0.0,C659146767,0.0,0.0,1,0
232,PAYMENT,27713.3,C2094135387,0.0,0.0,M894166055,0.0,0.0,0,0
321,PAYMENT,24531.09,C2058642437,0.0,0.0,M684913666,0.0,0.0,0,0
180,TRANSFER,5363594.86,C2003297208,5363594.86,0.0,C747248533,0.0,0.0,1,0
639,TRANSFER,305846.12,C1966738869,305846.12,0.0,C248194392,0.0,0.0,1,0
362,CASH_OUT,1891921.94,C34007989,1891921.94,0.0,C1902245575,66224.04,1958145.98,1,0
308,CASH_OUT,57293.77,C317051826,72766.0,15472.23,C1822682160,106456.14,163749.92,0,0
209,CASH_OUT,54490.67,C844135369,0.0,0.0,C2023091000,713651.49,768142.16,0,0
14,CASH_OUT,337834.39,C923317222,44898.0,0.0,C413243528,2111966.18,2449800.57,0,0
162,PAYMENT,10031.65,C956366731,0.0,0.0,M592586053,0.0,0.0,0,0
211,CASH_IN,411054.56,C1835769451,289099.17,700153.73,C1240128696,1070845.91,659791.35,0,0
82,TRANSFER,1534985.07,C1000937208,1534985.07,0.0,C1880907151,0.0,0.0,1,0
374,CASH_OUT,492453.66,C1844438547,74482.0,0.0,C2075518331,0.0,492453.66,0,0
404,TRANSFER,10000000.0,C2023224715,12754759.04,2754759.04,C1730830963,0.0,0.0,1,0
212,CASH_IN,31674.79,C956636266,559.0,32233.79,C2133384710,7101951.31,7070276.52,0,0
136,PAYMENT,4041.63,C2031660996,19691.0,15649.37,M198998335,0.0,0.0,0,0
501,TRANSFER,9301213.46,C149938639,9301213.46,0.0,C1918368485,0.0,0.0,1,0
619,TRANSFER,595854.2,C1100776599,595854.2,0.0,C385080311,0.0,0.0,1,0
514,CASH_OUT,5912204.0,C863943949,5912204.0,0.0,C2070535347,275588.94,6187792.94,1,0
210,CASH_IN,82579.56,C1616457767,79917.0,162496.56,C669740124,848597.71,766018.16,0,0
157,CASH_IN,77585.59,C381212171,4328899.81,4406485.4,C903088573,204681.17,127095.59,0,0
164,CASH_IN,152195.37,C608219722,720959.17,873154.54,C1498593833,966482.69,814287.32,0,0
250,TRANSFER,10000000.0,C2099141021,21343002.08,11343002.08,C1733297456,0.0,0.0,1,0
439,TRANSFER,3947541.37,C38256696,3947541.37,0.0,C160187757,0.0,0.0,1,0
544,PAYMENT,4624.49,C808378742,0.0,0.0,M698355260,0.0,0.0,0,0
604,CASH_OUT,277582.53,C1512896686,277582.53,0.0,C731882373,0.0,277582.53,1,0
353,PAYMENT,4366.02,C210195067,65430.0,61063.98,M1836947062,0.0,0.0,0,0
232,PAYMENT,14556.09,C1788006524,0.0,0.0,M1644043792,0.0,0.0,0,0
237,CASH_OUT,3924102.18,C390716812,3924102.18,0.0,C1387545582,0.0,3924102.18,1,0
279,CASH_OUT,260369.5,C1247795267,30862.0,0.0,C1358597912,3605163.2,3865532.7,0,0
233,CASH_OUT,122090.79,C1011665365,122090.79,0.0,C1882225131,0.0,122090.79,1,0
251,CASH_IN,88866.39,C880545997,2420916.29,2509782.68,C30606300,3101863.51,3012997.12,0,0
18,CASH_OUT,19358.73,C1170457575,0.0,0.0,C1422727866,537629.53,556988.26,0,0
482,TRANSFER,296186.51,C792080112,296186.51,0.0,C1606793865,0.0,0.0,1,0
316,CASH_OUT,1340263.67,C147611805,1340263.67,0.0,C1596756534,371963.94,1712227.61,1,0
300,CASH_IN,165743.92,C172750604,13653670.04,13819413.96,C111800056,480674.75,314930.84,0,0
596,TRANSFER,196385.55,C959692250,196385.55,0.0,C665462756,0.0,0.0,1,0
130,CASH_OUT,190425.77,C1584668690,0.0,0.0,C1876108546,550689.87,741115.63,0,0
21,CASH_OUT,144748.13,C636803931,30828.0,0.0,C2125983238,123347.93,268096.06,0,0
30,TRANSFER,122235.11,C1279213624,122235.11,0.0,C2100791242,0.0,0.0,1,0
12,TRANSFER,302621.57,C923620820,0.0,0.0,C1349898263,779050.44,310160.14,0,0
95,TRANSFER,87999.25,C927181710,87999.25,0.0,C757947873,0.0,0.0,1,0
537,TRANSFER,26481.25,C365708951,26481.25,0.0,C805847256,0.0,0.0,1,0
444,CASH_OUT,1186725.39,C16940158,1186725.39,0.0,C273240830,571163.84,1757889.23,1,0
522,PAYMENT,7873.98,C429414608,0.0,0.0,M1379862114,0.0,0.0,0,0
307,CASH_OUT,75594.5,C1859961278,45661.0,0.0,C1992945314,68596.79,144191.29,0,0
522,CASH_OUT,376219.87,C1711281405,1853.0,0.0,C347596887,517694.63,703570.11,0,0
14,CASH_OUT,227744.23,C226030350,0.0,0.0,C1984917168,249787.65,470757.43,0,0
135,CASH_IN,453129.19,C1618245152,3665998.23,4119127.42,C1711922244,1156843.6,703714.41,0,0
352,TRANSFER,2111475.81,C121062749,2111475.81,0.0,C1874985982,0.0,0.0,1,0
140,PAYMENT,11299.49,C1488463953,0.0,0.0,M2063371956,0.0,0.0,0,0
20,CASH_IN,178622.08,C1678547716,1998.0,180620.08,C1115013584,42797.56,0.0,0,0
251,TRANSFER,149350.35,C1962863386,0.0,0.0,C487018190,1514025.88,1663376.23,0,0
44,PAYMENT,14091.58,C417979181,10116.0,0.0,M419023084,0.0,0.0,0,0
42,PAYMENT,1328.5,C1493783814,0.0,0.0,M224777413,0.0,0.0,0,0
209,PAYMENT,6049.59,C1440776508,599722.0,593672.41,M1559466826,0.0,0.0,0,0
252,PAYMENT,7947.18,C557993821,0.0,0.0,M1393515392,0.0,0.0,0,0
308,TRANSFER,443682.96,C1174423768,443682.96,0.0,C861921612,0.0,0.0,1,0
260,CASH_OUT,203090.29,C1560317380,40742.0,0.0,C1238444574,52169.61,255259.9,0,0
40,PAYMENT,3792.26,C527379725,85385.0,81592.74,M1810876305,0.0,0.0,0,0
403,CASH_OUT,42044.8,C255154241,0.0,0.0,C2068739040,127027.22,169072.02,0,0
250,CASH_OUT,135973.81,C1808177621,0.0,0.0,C2015947544,929291.99,1065265.81,0,0
376,TRANSFER,545909.63,C124559413,41223.0,0.0,C1226114457,402933.23,948842.86,0,0
407,PAYMENT,3790.02,C836480013,8114.0,4323.98,M2145697324,0.0,0.0,0,0
316,CASH_OUT,72665.95,C1181122051,72665.95,0.0,C1800302951,31012.3,103678.25,1,0
309,CASH_OUT,38696.88,C284075415,23209.0,0.0,C2067819881,685415.33,724112.21,0,0
294,TRANSFER,806863.3,C892157001,806863.3,0.0,C1678656814,0.0,0.0,1,0
33,PAYMENT,1506.43,C759695088,10001.0,8494.57,M2137395139,0.0,0.0,0,0
575,TRANSFER,367263.47,C695418375,367263.47,0.0,C1804523786,0.0,0.0,1,0
735,CASH_OUT,444898.97,C997831977,444898.97,0.0,C709373324,1970664.81,2415563.78,1,0
135,CASH_IN,216019.05,C979300502,19810.0,235829.05,C838401352,5024733.97,4808714.92,0,0
251,PAYMENT,6616.02,C1495440060,100949.0,94332.98,M2079553473,0.0,0.0,0,0
308,TRANSFER,6647155.99,C146567614,6647155.99,0.0,C860816450,0.0,0.0,1,0
396,CASH_OUT,53753.3,C1415219912,0.0,0.0,C1447524842,168479.65,222232.94,0,0
323,CASH_OUT,153120.08,C690451307,177915.01,24794.92,C1736112221,379848.97,532969.05,0,0
119,PAYMENT,4001.67,C1017065836,11639.0,7637.33,M1822106557,0.0,0.0,0,0
407,CASH_OUT,62435.12,C714357728,0.0,0.0,C984134096,12693669.79,12756104.91,0,0
34,CASH_OUT,560734.91,C1966710402,0.0,0.0,C393827339,1279102.45,1839837.36,0,0
301,CASH_OUT,346119.32,C1280357462,17861.0,0.0,C408688303,291170.1,637289.41,0,0
402,CASH_OUT,4257337.62,C1677738676,4257337.62,0.0,C1017016927,3108.24,4260445.86,1,0
425,CASH_OUT,0.0,C832555372,0.0,0.0,C1462759334,76759.9,76759.9,1,0
235,CASH_IN,236685.76,C363024354,21290.0,257975.76,C1333769652,254558.64,17872.88,0,0
581,TRANSFER,801763.51,C1070533651,801763.51,0.0,C1336603610,0.0,0.0,1,0
146,CASH_OUT,7114590.07,C115707854,7114590.07,0.0,C1107422385,172225.02,7286815.09,1,0
327,CASH_OUT,40756.61,C828529108,0.0,0.0,C785931649,68238.36,108994.97,0,0
61,CASH_OUT,1735466.52,C319563760,1735466.52,0.0,C2133088178,0.0,1735466.52,1,0
258,CASH_OUT,269669.47,C1555974892,0.0,0.0,C27814227,418050.88,687720.35,0,0
474,PAYMENT,595.15,C668339993,809041.0,808445.85,M942608417,0.0,0.0,0,0
482,TRANSFER,24382.08,C561470318,24382.08,0.0,C1565320699,0.0,0.0,1,0
58,TRANSFER,246938.77,C1588962215,246938.77,0.0,C1667993735,0.0,0.0,1,0
86,CASH_OUT,8931607.89,C849209216,8931607.89,0.0,C754619416,141515.57,9073123.46,1,0
56,TRANSFER,82767.31,C447204018,82767.31,0.0,C1405076025,0.0,0.0,1,0
348,CASH_OUT,291264.2,C163614138,291264.2,0.0,C350043001,439892.58,731156.78,1,0
554,CASH_OUT,0.0,C10965156,0.0,0.0,C1493336195,230289.66,230289.66,1,0
398,CASH_OUT,55247.48,C355084897,55247.48,0.0,C1980653895,11215285.22,11270532.7,1,0
124,TRANSFER,9639052.83,C167488694,9639052.83,0.0,C629818525,0.0,0.0,1,0
215,PAYMENT,3432.88,C1158134312,0.0,0.0,M1436471011,0.0,0.0,0,0
110,CASH_OUT,93732.16,C394514690,93732.16,0.0,C1985339190,131244.99,224977.15,1,0
615,TRANSFER,75113.49,C1914910500,75113.49,0.0,C933913853,0.0,0.0,1,0
525,CASH_OUT,76668.39,C26444576,0.0,0.0,C1806149734,489941.43,566609.82,0,0
136,CASH_OUT,213375.17,C1493746082,14939.0,0.0,C1295976969,666099.92,879475.09,0,0
546,CASH_IN,301410.02,C1588163246,2834896.15,3136306.17,C1290707578,976648.32,675238.31,0,0
232,PAYMENT,5636.29,C977094399,79463.0,73826.71,M774402686,0.0,0.0,0,0
102,TRANSFER,548335.12,C1838392320,548335.12,0.0,C1134214570,0.0,0.0,1,0
105,TRANSFER,1767112.66,C682978594,1767112.66,0.0,C121024766,0.0,0.0,1,0
472,TRANSFER,2739869.62,C957619820,2739869.62,0.0,C1424435329,0.0,0.0,1,0
398,PAYMENT,11292.65,C899146959,1076.0,0.0,M543285069,0.0,0.0,0,0
282,TRANSFER,8091.78,C680495878,8091.78,0.0,C958080037,0.0,0.0,1,0
355,CASH_IN,275823.26,C1832495334,1584566.44,1860389.7,C1685426186,4725144.34,4449321.08,0,0
137,DEBIT,1978.25,C529994994,84312.0,82333.75,C1149377869,4904468.42,4906446.67,0,0
123,CASH_OUT,4289.18,C1714607746,4289.18,0.0,C1053125376,0.0,4289.18,1,0
590,CASH_OUT,498183.25,C104610866,498183.25,0.0,C1054580696,107993.04,606176.29,1,0
284,CASH_OUT,35727.93,C1322152929,1536.0,0.0,C857279060,1567155.26,1602883.19,0,0
219,TRANSFER,36371.77,C2064408554,36371.77,0.0,C1562975084,0.0,0.0,1,0
157,CASH_OUT,234785.24,C1363419622,103664.0,0.0,C1718415574,1355254.0,1590039.24,0,0
22,PAYMENT,26548.9,C1905174164,80335.46,53786.57,M1002397229,0.0,0.0,0,0
20,CASH_IN,121599.49,C1586733239,2974.0,124573.49,C550539481,354458.65,232859.16,0,0
709,CASH_OUT,356830.35,C495533365,20446.0,0.0,C391586339,0.0,356830.35,0,0
166,PAYMENT,4128.35,C1184798067,189427.0,185298.65,M1199859737,0.0,0.0,0,0
184,CASH_IN,180379.03,C90443621,22696.0,203075.03,C530576642,0.0,0.0,0,0
374,TRANSFER,243747.83,C1536431986,243747.83,0.0,C1220821347,0.0,0.0,1,0
85,CASH_OUT,8924971.59,C1227042704,8924971.59,0.0,C585705042,59990.3,8984961.89,1,0
1,CASH_IN,126950.91,C356005505,1997212.32,2124163.23,C22805895,1091231.39,483173.63,0,0
174,TRANSFER,250223.24,C788474412,250223.24,0.0,C1128836138,0.0,0.0,1,0
43,CASH_OUT,78495.9,C1965091899,0.0,0.0,C1168422649,199756.86,666541.78,0,0
106,CASH_OUT,219489.62,C1029645120,219489.62,0.0,C1349213118,0.0,219489.62,1,0
186,CASH_OUT,8984.04,C1523492743,107983.0,98998.96,C1298033709,985365.0,994349.04,0,0
421,CASH_OUT,10000000.0,C1505056771,10000000.0,0.0,C1036108574,1886102.76,11886102.76,1,0
600,TRANSFER,1649039.58,C114531117,1649039.58,0.0,C267782135,0.0,0.0,1,0
20,PAYMENT,26092.47,C2077003305,0.0,0.0,M1284359081,0.0,0.0,0,0
302,CASH_OUT,633384.46,C1908168438,633384.46,0.0,C1252960751,0.0,633384.46,1,0
185,PAYMENT,31972.14,C1207746779,11961.0,0.0,M52897556,0.0,0.0,0,0
501,CASH_OUT,73328.47,C486475029,73328.47,0.0,C710448547,121670.8,194999.27,1,0
165,PAYMENT,5595.13,C443405724,16475.0,10879.87,M978598777,0.0,0.0,0,0
229,CASH_IN,218763.88,C1631159234,4450698.82,4669462.7,C1832863340,308962.99,90199.12,0,0
402,CASH_OUT,1232239.39,C841210881,1232239.39,0.0,C2042858776,30479.19,1262718.58,1,0
607,TRANSFER,56888.23,C1889751415,56888.23,0.0,C1655398202,0.0,0.0,1,0
591,CASH_OUT,221107.56,C348872847,221107.56,0.0,C1071160283,52408.47,273516.03,1,0
263,CASH_OUT,16716.97,C1911063316,20056.0,3339.03,C734174489,92683.5,109400.47,0,0
629,TRANSFER,892213.56,C203112109,892213.56,0.0,C1034010238,0.0,0.0,1,0
460,TRANSFER,998086.61,C1107781229,998086.61,0.0,C2074418507,0.0,0.0,1,0
309,CASH_OUT,142595.84,C1416729408,0.0,0.0,C483857364,200250.01,342845.86,0,0
211,PAYMENT,2930.69,C2028863821,0.0,0.0,M438058720,0.0,0.0,0,0
337,TRANSFER,658637.38,C1165937367,658637.38,0.0,C70514826,0.0,0.0,1,0
307,CASH_IN,85557.87,C1396930180,20190.0,105747.87,C1753041077,1130458.14,1044900.26,0,0
504,CASH_OUT,1380940.73,C1061974347,1380940.73,0.0,C2132628284,185939.03,1566879.76,1,0
230,TRANSFER,3774746.08,C721399587,3774746.08,0.0,C811425759,0.0,0.0,1,0
15,TRANSFER,128473.62,C1012580160,128473.62,0.0,C540657255,0.0,0.0,1,0
375,PAYMENT,21424.31,C1277960883,57818.77,36394.46,M2136785498,0.0,0.0,0,0
266,TRANSFER,1911239.21,C543601110,1911239.21,0.0,C271369979,0.0,0.0,1,0
512,TRANSFER,718350.64,C1354307131,718350.64,0.0,C2111981728,0.0,0.0,1,0
